g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
99,26,78,-73,-0.0035368349646435274,14,14,122,2023-07-08,C4
99,27,79,-72,-0.04318828312208104,14,14,122,2023-07-15,C4
99,28,80,-71,-0.09042162664108268,14,14,122,2023-07-22,C4
99,29,81,-70,-0.02412234744212753,14,14,122,2023-07-29,C4
99,30,82,-69,-7.72328522739979e-05,14,14,122,2023-08-05,C4
99,31,83,-68,0.0010410123511975442,14,14,122,2023-08-12,C4
99,32,84,-67,0.017357358774115664,14,14,122,2023-08-19,C4
99,33,85,-66,-0.03143948653404348,14,14,122,2023-08-26,C4
99,34,86,-65,0.009887528572276226,14,14,122,2023-09-02,C4
99,35,87,-64,0.036632628289351196,14,14,122,2023-09-09,C4
99,39,91,-60,-0.017498306046643874,14,14,122,2023-10-07,C4
99,40,92,-59,-0.04921313711266418,14,14,122,2023-10-14,C4
99,41,93,-58,-0.003735907861997434,14,14,122,2023-10-21,C4
99,42,94,-57,-0.01726843791927721,14,14,122,2023-10-28,C4
99,43,95,-56,-0.0237595890194493,14,14,122,2023-11-04,C4
99,44,96,-55,-0.01844665135716171,14,14,122,2023-11-11,C4
99,45,97,-54,-0.02172254660731139,14,14,122,2023-11-18,C4
99,46,98,-53,0.011647432644122789,14,14,122,2023-11-25,C4
99,99,47,0,-0.007845307037572564,14,14,122,2024-11-30,C4
99,100,48,1,0.04229357824686646,14,14,122,2024-12-07,C4
99,101,49,2,0.0020461534391159053,14,14,122,2024-12-14,C4
99,102,50,3,0.025951869199102383,14,14,122,2024-12-21,C4
99,103,51,4,-0.03223430538668519,14,14,122,2024-12-28,C4
99,104,52,5,-0.023638969759134376,14,14,122,2025-01-04,C4
99,105,53,6,-0.027701011184789483,14,14,122,2025-01-11,C4
99,106,54,7,-0.018875918024334276,14,14,122,2025-01-18,C4
99,110,58,11,-0.019930618255715665,14,14,122,2025-02-15,C4
99,111,59,12,-0.005107401900118245,14,14,122,2025-02-22,C4
99,112,60,13,-0.0032245106363209403,14,14,122,2025-03-01,C4
99,113,61,14,0.019857648324132168,14,14,122,2025-03-08,C4
99,114,62,15,-0.017236481647833757,14,14,122,2025-03-15,C4
99,115,63,16,-0.023347725348989323,14,14,122,2025-03-22,C4
99,116,64,17,-0.03136191603319588,14,14,122,2025-03-29,C4
99,117,65,18,-0.01920212416803012,14,14,122,2025-04-05,C4
99,118,66,19,0.009302540664106886,14,14,122,2025-04-12,C4
99,119,67,20,0.009926220020789921,14,14,122,2025-04-19,C4
99,120,68,21,-0.04576761120223516,14,14,122,2025-04-26,C4
99,121,69,22,-0.027260968230631545,14,14,122,2025-05-03,C4
99,122,70,23,-0.00875592644418315,14,14,122,2025-05-10,C4
99,123,71,24,-0.037097214182914444,14,14,122,2025-05-17,C4
99,124,72,25,-0.0371490995814903,14,14,122,2025-05-24,C4
99,125,73,26,-0.025953714618858176,14,14,122,2025-05-31,C4
99,126,74,27,-0.011881461037290665,14,14,122,2025-06-07,C4
99,127,75,28,-0.014099573511859503,14,14,122,2025-06-14,C4
99,128,76,29,-0.02958230977219498,14,14,122,2025-06-21,C4
99,129,77,30,-0.04443182825432229,14,14,122,2025-06-28,C4
99,130,78,31,-0.029777473712783855,14,14,122,2025-07-05,C4
99,131,79,32,-0.025301053809401664,14,14,122,2025-07-12,C4
99,132,80,33,-0.05826371297999462,14,14,122,2025-07-19,C4
99,133,81,34,-0.04918793114136133,14,14,122,2025-07-26,C4
99,134,82,35,-0.03741899192823478,14,14,122,2025-08-02,C4
99,135,83,36,-0.020482612515036094,14,14,122,2025-08-09,C4
99,136,84,37,-0.004985423982550384,14,14,122,2025-08-16,C4
99,137,85,38,-0.04725429917328282,14,14,122,2025-08-23,C4
99,138,86,39,-0.05028319444892696,14,14,122,2025-08-30,C4
99,139,87,40,-0.04713887376568622,14,14,122,2025-09-06,C4
99,141,89,42,-0.040719897634553304,14,14,122,2025-09-20,C4
99,144,92,45,-0.08432106957269687,14,14,122,2025-10-11,C4
99,145,93,46,-0.02495828558992722,14,14,122,2025-10-18,C4
99,146,94,47,-0.038620228367319466,14,14,122,2025-10-25,C4
99,147,95,48,-0.04731014355987515,14,14,122,2025-11-01,C4
99,148,96,49,-0.02905302392400333,14,14,122,2025-11-08,C4
99,149,97,50,-0.034890066533425725,14,14,122,2025-11-15,C4
99,150,98,51,-0.035332122338482014,14,14,122,2025-11-22,C4
99,151,47,52,-0.05205767176527158,14,14,122,2025-11-29,C4
99,152,48,53,-0.04756148546746623,14,14,122,2025-12-06,C4
99,153,49,54,-0.058871940123134694,14,14,122,2025-12-13,C4
99,154,50,55,-0.04926211186709316,14,14,122,2025-12-20,C4
99,155,51,56,-0.0631394812764585,14,14,122,2025-12-27,C4
99,156,52,57,-0.06628331993774726,14,14,122,2026-01-03,C4
99,157,53,58,-0.06332804442330416,14,14,122,2026-01-10,C4
99,158,54,59,-0.0642703953435293,14,14,122,2026-01-17,C4
99,159,55,60,-0.054242871508968234,14,14,122,2026-01-24,C4
99,163,59,64,-0.03315917431992572,14,14,122,2026-02-21,C4
99,164,60,65,-0.04178928999163053,14,14,122,2026-02-28,C4
99,165,61,66,-0.0179953347578629,14,14,122,2026-03-07,C4
99,166,62,67,-0.054815899384725614,14,14,122,2026-03-14,C4
99,167,63,68,-0.06846663104613558,14,14,122,2026-03-21,C4
99,168,64,69,-0.06302519451759638,14,14,122,2026-03-28,C4
99,169,65,70,-0.03007271599111189,14,14,122,2026-04-04,C4
99,170,66,71,-0.013592304311641032,14,14,122,2026-04-11,C4
99,171,67,72,-0.07448239179446645,14,14,122,2026-04-18,C4
99,172,68,73,-0.06969990797928957,14,14,122,2026-04-25,C4
99,173,69,74,-0.059429562728449896,14,14,122,2026-05-02,C4
99,174,70,75,-0.04559636020917772,14,14,122,2026-05-09,C4
99,175,71,76,-0.06113497057391677,14,14,122,2026-05-16,C4
99,176,72,77,-0.08201411261005762,14,14,122,2026-05-23,C4
99,177,73,78,-0.049199763644040266,14,14,122,2026-05-30,C4
99,178,74,79,-0.053815822311093095,14,14,122,2026-06-06,C4
99,179,75,80,-0.06411464780861918,14,14,122,2026-06-13,C4
99,180,76,81,-0.05482364041368594,14,14,122,2026-06-20,C4
99,181,77,82,-0.07977106521812957,14,14,122,2026-06-27,C4
99,182,78,83,-0.07571403427030045,14,14,122,2026-07-04,C4
99,183,79,84,-0.046809492888927565,14,14,122,2026-07-11,C4
99,184,80,85,-0.08732902868619992,14,14,122,2026-07-18,C4
99,185,81,86,-0.0648544756435328,14,14,122,2026-07-25,C4
99,186,82,87,-0.06368934147009685,14,14,122,2026-08-01,C4
99,187,83,88,-0.026819888504657496,14,14,122,2026-08-08,C4
99,188,84,89,-0.04301529677060309,14,14,122,2026-08-15,C4
99,189,85,90,-0.026526825191277824,14,14,122,2026-08-22,C4
99,190,86,91,-0.07901263594554744,14,14,122,2026-08-29,C4
99,191,87,92,-0.032771135290779956,14,14,122,2026-09-05,C4
121,0,104,-121,0.0013757397933660022,5,5,122,2023-01-07,C5
121,1,105,-120,0.03290846375796735,5,5,122,2023-01-14,C5
121,4,108,-117,-0.02706511238094437,5,5,122,2023-02-04,C5
121,5,109,-116,-0.013978017277474448,5,5,122,2023-02-11,C5
121,6,110,-115,0.007152947449604024,5,5,122,2023-02-18,C5
121,7,111,-114,-0.05558234443736579,5,5,122,2023-02-25,C5
121,8,112,-113,0.01952058190545332,5,5,122,2023-03-04,C5
121,9,113,-112,0.01986778527419995,5,5,122,2023-03-11,C5
121,10,114,-111,-0.012054841580261119,5,5,122,2023-03-18,C5
121,11,115,-110,0.002253563833381588,5,5,122,2023-03-25,C5
121,12,116,-109,-0.004964754654060542,5,5,122,2023-04-01,C5
121,13,117,-108,0.016345616001678817,5,5,122,2023-04-08,C5
121,14,118,-107,0.007244074009401275,5,5,122,2023-04-15,C5
121,15,119,-106,0.011524723978734587,5,5,122,2023-04-22,C5
121,16,120,-105,0.013179972170031876,5,5,122,2023-04-29,C5
121,17,69,-104,0.03294813976673801,5,5,122,2023-05-06,C5
121,18,70,-103,0.03872420125410247,5,5,122,2023-05-13,C5
121,19,71,-102,0.013675371771992805,5,5,122,2023-05-20,C5
121,20,72,-101,0.01266712250539219,5,5,122,2023-05-27,C5
121,21,73,-100,0.010841122453223124,5,5,122,2023-06-03,C5
121,22,74,-99,0.017092213172711732,5,5,122,2023-06-10,C5
121,23,75,-98,0.006770250667875266,5,5,122,2023-06-17,C5
121,24,76,-97,0.02322190386671013,5,5,122,2023-06-24,C5
121,25,77,-96,-0.00022641768019146177,5,5,122,2023-07-01,C5
121,26,78,-95,0.020443957470932063,5,5,122,2023-07-08,C5
121,27,79,-94,-0.006148839341642238,5,5,122,2023-07-15,C5
121,28,80,-93,0.0028110721054939725,5,5,122,2023-07-22,C5
121,29,81,-92,-0.009230442392542546,5,5,122,2023-07-29,C5
121,30,82,-91,-0.032650177347546154,5,5,122,2023-08-05,C5
121,31,83,-90,-0.043219213303598056,5,5,122,2023-08-12,C5
121,32,84,-89,-0.012704943069740893,5,5,122,2023-08-19,C5
121,33,85,-88,-0.018602343360280667,5,5,122,2023-08-26,C5
121,34,86,-87,-0.028982438859620215,5,5,122,2023-09-02,C5
121,35,87,-86,-0.032668419795911355,5,5,122,2023-09-09,C5
121,39,91,-82,0.004063046543003874,5,5,122,2023-10-07,C5
121,40,92,-81,0.00698955765338545,5,5,122,2023-10-14,C5
121,41,93,-80,-0.003977919908216415,5,5,122,2023-10-21,C5
121,42,94,-79,-0.002218967138425291,5,5,122,2023-10-28,C5
121,43,95,-78,0.046110912359321486,5,5,122,2023-11-04,C5
121,44,96,-77,0.05085549262414521,5,5,122,2023-11-11,C5
121,45,97,-76,0.008172063936326935,5,5,122,2023-11-18,C5
121,46,98,-75,0.003408336582906041,5,5,122,2023-11-25,C5
121,47,99,-74,-0.02070665181173021,5,5,122,2023-12-02,C5
121,48,100,-73,-0.006514254311201492,5,5,122,2023-12-09,C5
121,49,101,-72,0.043515108384426175,5,5,122,2023-12-16,C5
121,50,102,-71,0.009262178883312908,5,5,122,2023-12-23,C5
121,51,103,-70,0.07298828896729338,5,5,122,2023-12-30,C5
121,52,104,-69,0.010106763648872988,5,5,122,2024-01-06,C5
121,53,105,-68,0.01444980290733491,5,5,122,2024-01-13,C5
121,54,106,-67,0.05041598053367355,5,5,122,2024-01-20,C5
121,58,110,-63,0.013753738295797489,5,5,122,2024-02-17,C5
121,59,111,-62,-0.028282110842234663,5,5,122,2024-02-24,C5
121,60,112,-61,0.033480118251509886,5,5,122,2024-03-02,C5
121,61,113,-60,0.011667304595717331,5,5,122,2024-03-09,C5
121,62,114,-59,0.003893223822667276,5,5,122,2024-03-16,C5
121,63,115,-58,0.029491398175841982,5,5,122,2024-03-23,C5
121,64,116,-57,-0.01339130902972235,5,5,122,2024-03-30,C5
121,65,117,-56,-0.06412591255655094,5,5,122,2024-04-06,C5
121,66,118,-55,-0.027418202998921795,5,5,122,2024-04-13,C5
121,67,119,-54,0.003951635846030255,5,5,122,2024-04-20,C5
121,68,120,-53,-0.004793011313853308,5,5,122,2024-04-27,C5
121,121,69,0,-0.08000161806716408,5,5,122,2025-05-03,C5
121,122,70,1,0.04402339787114051,5,5,122,2025-05-10,C5
121,123,71,2,0.01104100257998266,5,5,122,2025-05-17,C5
121,124,72,3,0.010274066036214658,5,5,122,2025-05-24,C5
121,125,73,4,-0.023402827515375618,5,5,122,2025-05-31,C5
121,126,74,5,-0.006975151162035202,5,5,122,2025-06-07,C5
121,127,75,6,0.016201969380868878,5,5,122,2025-06-14,C5
121,128,76,7,0.0010760517550081985,5,5,122,2025-06-21,C5
121,129,77,8,-0.010096884393872988,5,5,122,2025-06-28,C5
121,130,78,9,-0.001194718391713955,5,5,122,2025-07-05,C5
121,131,79,10,-0.003965222304226456,5,5,122,2025-07-12,C5
121,132,80,11,-0.002647592894616243,5,5,122,2025-07-19,C5
121,133,81,12,0.02312455601463203,5,5,122,2025-07-26,C5
121,134,82,13,0.006860056077433232,5,5,122,2025-08-02,C5
121,135,83,14,0.019421984562946963,5,5,122,2025-08-09,C5
121,136,84,15,-0.0117320535905787,5,5,122,2025-08-16,C5
121,137,85,16,0.012507342476790022,5,5,122,2025-08-23,C5
121,138,86,17,0.006829177394317213,5,5,122,2025-08-30,C5
121,139,87,18,-0.022291617247300534,5,5,122,2025-09-06,C5
121,141,89,20,-0.006405573654262604,5,5,122,2025-09-20,C5
121,144,92,23,0.03486103282136509,5,5,122,2025-10-11,C5
121,145,93,24,0.006353625736442046,5,5,122,2025-10-18,C5
121,146,94,25,0.023151788101375234,5,5,122,2025-10-25,C5
121,147,95,26,0.016980591611974762,5,5,122,2025-11-01,C5
121,148,96,27,0.009762643453222314,5,5,122,2025-11-08,C5
121,149,97,28,-0.008170252346550232,5,5,122,2025-11-15,C5
121,150,98,29,-0.02403412262758094,5,5,122,2025-11-22,C5
121,151,99,30,0.022402703174936676,5,5,122,2025-11-29,C5
121,152,100,31,-0.008316005013107884,5,5,122,2025-12-06,C5
121,153,101,32,0.007288278145248225,5,5,122,2025-12-13,C5
121,154,102,33,0.017006908155079447,5,5,122,2025-12-20,C5
121,155,103,34,0.012581392269447763,5,5,122,2025-12-27,C5
121,156,104,35,-0.01063350497976899,5,5,122,2026-01-03,C5
121,157,105,36,0.028157937867365677,5,5,122,2026-01-10,C5
121,158,106,37,0.032318623967839535,5,5,122,2026-01-17,C5
121,160,108,39,-0.018537395543136215,5,5,122,2026-01-31,C5
121,161,109,40,0.009093860083849584,5,5,122,2026-02-07,C5
121,163,111,42,0.008714614790339675,5,5,122,2026-02-21,C5
121,164,112,43,0.006997280210002267,5,5,122,2026-02-28,C5
121,165,113,44,0.03305002057873905,5,5,122,2026-03-07,C5
121,166,114,45,0.0056347934510011174,5,5,122,2026-03-14,C5
121,167,115,46,0.011395728327185144,5,5,122,2026-03-21,C5
121,168,116,47,-0.016534340243533306,5,5,122,2026-03-28,C5
121,169,117,48,-0.008549236545302572,5,5,122,2026-04-04,C5
121,170,118,49,-0.0502828475229022,5,5,122,2026-04-11,C5
121,171,119,50,-0.02605532624970622,5,5,122,2026-04-18,C5
121,172,120,51,-0.009199822867312343,5,5,122,2026-04-25,C5
121,173,69,52,-0.053753707545247,5,5,122,2026-05-02,C5
121,174,70,53,0.03264126803540214,5,5,122,2026-05-09,C5
121,175,71,54,0.022219732926705003,5,5,122,2026-05-16,C5
