g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
121,150,98,29,-0.0229917899014179,1,5,5,101,2025-11-22,C5
121,151,99,30,0.02134078268233406,1,5,5,101,2025-11-29,C5
121,152,100,31,-0.007509000894188676,1,5,5,101,2025-12-06,C5
121,153,101,32,-0.000193415512554293,1,5,5,101,2025-12-13,C5
121,154,102,33,0.011132498265667543,1,5,5,101,2025-12-20,C5
121,155,103,34,0.007516817606105456,1,5,5,101,2025-12-27,C5
121,156,104,35,-0.015215287104504982,1,5,5,101,2026-01-03,C5
121,157,105,36,0.021319009374340725,1,5,5,101,2026-01-10,C5
121,158,106,37,0.021255476386294103,1,5,5,101,2026-01-17,C5
121,160,108,39,-0.02733969614196141,1,5,5,101,2026-01-31,C5
121,161,109,40,0.0008958664348920342,1,5,5,101,2026-02-07,C5
121,163,111,42,0.003798356758723677,1,5,5,101,2026-02-21,C5
121,164,112,43,0.0032122578104688063,1,5,5,101,2026-02-28,C5
121,165,113,44,0.025308148552448465,1,5,5,101,2026-03-07,C5
121,166,114,45,0.0009911463630067133,1,5,5,101,2026-03-14,C5
121,167,115,46,0.00640124972814117,1,5,5,101,2026-03-21,C5
121,168,116,47,-0.01923242911612187,1,5,5,101,2026-03-28,C5
121,169,117,48,-0.016952007713086397,1,5,5,101,2026-04-04,C5
121,170,118,49,-0.04790043479001542,1,5,5,101,2026-04-11,C5
121,171,119,50,-0.03154512250988352,1,5,5,101,2026-04-18,C5
121,172,120,51,-0.016697151778613896,1,5,5,101,2026-04-25,C5
121,173,69,52,-0.05250328076156979,2,5,5,101,2026-05-02,C5
121,174,70,53,0.02460083366837483,2,5,5,101,2026-05-09,C5
121,175,71,54,0.009892668574012168,2,5,5,101,2026-05-16,C5
121,176,72,55,-0.0218774370933362,2,5,5,101,2026-05-23,C5
121,177,73,56,0.01898899761768929,2,5,5,101,2026-05-30,C5
121,178,74,57,-0.013006739119968719,2,5,5,101,2026-06-06,C5
121,179,75,58,-0.010005168272465562,2,5,5,101,2026-06-13,C5
121,180,76,59,-0.007495896902184886,2,5,5,101,2026-06-20,C5
121,181,77,60,-0.02828285331908756,2,5,5,101,2026-06-27,C5
121,182,78,61,-0.006001296667848037,2,5,5,101,2026-07-04,C5
121,183,79,62,-0.0643535406362665,2,5,5,101,2026-07-11,C5
121,184,80,63,-0.0026346213464474143,2,5,5,101,2026-07-18,C5
121,185,81,64,0.0035059908288649425,2,5,5,101,2026-07-25,C5
121,186,82,65,0.004827634112593695,2,5,5,101,2026-08-01,C5
121,187,83,66,0.02107866847995693,2,5,5,101,2026-08-08,C5
121,188,84,67,-0.06821587431492263,2,5,5,101,2026-08-15,C5
121,189,85,68,-0.003966590950795091,2,5,5,101,2026-08-22,C5
121,190,86,69,-0.01341977947921043,2,5,5,101,2026-08-29,C5
121,191,87,70,-0.059110250451759196,2,5,5,101,2026-09-05,C5
