g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
99,117,65,18,0.015731203934387608,1,13,13,112,2025-04-05,C4
99,118,66,19,0.012001830295551612,1,13,13,112,2025-04-12,C4
99,119,67,20,0.01161854778853032,1,13,13,112,2025-04-19,C4
99,120,68,21,-0.04613858898809248,1,13,13,112,2025-04-26,C4
99,121,69,22,-0.04271215890781554,1,13,13,112,2025-05-03,C4
99,122,70,23,-0.0028222784120285754,1,13,13,112,2025-05-10,C4
99,123,71,24,-0.03174572566634016,1,13,13,112,2025-05-17,C4
99,124,72,25,-0.04324611955861985,1,13,13,112,2025-05-24,C4
99,125,73,26,-0.047911513591423024,1,13,13,112,2025-05-31,C4
99,126,74,27,-0.03301635773418587,1,13,13,112,2025-06-07,C4
99,127,75,28,-0.016790013069407073,1,13,13,112,2025-06-14,C4
99,128,76,29,-0.03698286791506207,1,13,13,112,2025-06-21,C4
99,129,77,30,-0.04833590445291738,1,13,13,112,2025-06-28,C4
99,130,78,31,-0.021987352240424106,1,13,13,112,2025-07-05,C4
99,131,79,32,-0.03726627334643713,1,13,13,112,2025-07-12,C4
99,132,80,33,-0.04883052626903203,1,13,13,112,2025-07-19,C4
99,133,81,34,-0.03441596870063521,1,13,13,112,2025-07-26,C4
99,134,82,35,-0.03828381232358864,1,13,13,112,2025-08-02,C4
99,135,83,36,-0.062168734651596724,1,13,13,112,2025-08-09,C4
99,136,84,37,-0.04564892678611336,1,13,13,112,2025-08-16,C4
99,137,85,38,-0.035456521111547484,1,13,13,112,2025-08-23,C4
99,138,86,39,-0.03166605847737675,1,13,13,112,2025-08-30,C4
99,139,87,40,-0.05305370552454146,1,13,13,112,2025-09-06,C4
99,141,89,42,-0.04252110905262117,1,13,13,112,2025-09-20,C4
99,144,92,45,-0.08395293970777169,1,13,13,112,2025-10-11,C4
99,145,93,46,-0.042409720040298055,1,13,13,112,2025-10-18,C4
99,146,94,47,-0.042970865887068076,1,13,13,112,2025-10-25,C4
99,147,95,48,-0.053278614720984906,1,13,13,112,2025-11-01,C4
99,148,96,49,-0.036347196938098666,1,13,13,112,2025-11-08,C4
99,149,97,50,-0.044255533120215435,1,13,13,112,2025-11-15,C4
99,150,98,51,-0.039677394585707196,1,13,13,112,2025-11-22,C4
99,151,47,52,-0.07055731773893022,2,13,13,112,2025-11-29,C4
99,152,48,53,-0.05021600950113597,2,13,13,112,2025-12-06,C4
99,153,49,54,-0.0804356562306993,2,13,13,112,2025-12-13,C4
99,154,50,55,-0.05691912582496659,2,13,13,112,2025-12-20,C4
99,155,51,56,-0.07092616204374928,2,13,13,112,2025-12-27,C4
99,156,52,57,-0.06882987112306668,2,13,13,112,2026-01-03,C4
99,157,53,58,-0.058993125349926956,2,13,13,112,2026-01-10,C4
99,158,54,59,-0.06830397724281151,2,13,13,112,2026-01-17,C4
99,159,55,60,-0.05026359356513899,2,13,13,112,2026-01-24,C4
99,163,59,64,-0.037269397063006166,2,13,13,112,2026-02-21,C4
99,164,60,65,-0.06865019462257946,2,13,13,112,2026-02-28,C4
99,165,61,66,-0.023422403481654884,2,13,13,112,2026-03-07,C4
99,166,62,67,-0.05737793896534372,2,13,13,112,2026-03-14,C4
99,167,63,68,-0.06771999328814424,2,13,13,112,2026-03-21,C4
99,168,64,69,-0.06972192177054753,2,13,13,112,2026-03-28,C4
99,169,65,70,-0.02072322782788114,2,13,13,112,2026-04-04,C4
99,170,66,71,-0.0334709048884657,2,13,13,112,2026-04-11,C4
99,171,67,72,-0.0893561859827482,2,13,13,112,2026-04-18,C4
99,172,68,73,-0.08624264372532123,2,13,13,112,2026-04-25,C4
99,173,69,74,-0.08076869817143852,2,13,13,112,2026-05-02,C4
99,174,70,75,-0.05282930294970812,2,13,13,112,2026-05-09,C4
99,175,71,76,-0.06697011421814045,2,13,13,112,2026-05-16,C4
99,176,72,77,-0.09271045496319007,2,13,13,112,2026-05-23,C4
99,177,73,78,-0.05900997400576469,2,13,13,112,2026-05-30,C4
99,178,74,79,-0.0785053812206255,2,13,13,112,2026-06-06,C4
99,179,75,80,-0.0671161208327909,2,13,13,112,2026-06-13,C4
99,180,76,81,-0.06343456228810389,2,13,13,112,2026-06-20,C4
99,181,77,82,-0.0911326289951285,2,13,13,112,2026-06-27,C4
99,182,78,83,-0.0768584311970172,2,13,13,112,2026-07-04,C4
99,183,79,84,-0.07933448118909739,2,13,13,112,2026-07-11,C4
99,184,80,85,-0.07057034426450466,2,13,13,112,2026-07-18,C4
99,185,81,86,-0.06416394693505233,2,13,13,112,2026-07-25,C4
99,186,82,87,-0.06891960935423729,2,13,13,112,2026-08-01,C4
99,187,83,88,-0.037894999843225,2,13,13,112,2026-08-08,C4
99,188,84,89,-0.07342258437342722,2,13,13,112,2026-08-15,C4
99,189,85,90,-0.022862530006007718,2,13,13,112,2026-08-22,C4
99,190,86,91,-0.060042153943742786,2,13,13,112,2026-08-29,C4
99,191,87,92,-0.05396951746525003,2,13,13,112,2026-09-05,C4
121,0,104,-121,0.0017846022174105858,-2,5,5,112,2023-01-07,C5
121,1,105,-120,0.030472719829572028,-2,5,5,112,2023-01-14,C5
121,4,108,-117,-0.024038904406458644,-2,5,5,112,2023-02-04,C5
121,5,109,-116,-0.00847412051485815,-2,5,5,112,2023-02-11,C5
121,6,110,-115,0.00918831471423139,-2,5,5,112,2023-02-18,C5
121,7,111,-114,-0.0466085891663046,-2,5,5,112,2023-02-25,C5
121,8,112,-113,0.02588384463483584,-2,5,5,112,2023-03-04,C5
121,9,113,-112,0.020926934320837615,-2,5,5,112,2023-03-11,C5
121,10,114,-111,-0.002554889299663585,-2,5,5,112,2023-03-18,C5
121,11,115,-110,0.009076138367262508,-2,5,5,112,2023-03-25,C5
121,12,116,-109,0.0033544611519637805,-2,5,5,112,2023-04-01,C5
121,13,117,-108,0.021225181065257753,-2,5,5,112,2023-04-08,C5
121,14,118,-107,0.011222929818638247,-2,5,5,112,2023-04-15,C5
121,15,119,-106,0.015966548479587773,-2,5,5,112,2023-04-22,C5
121,16,120,-105,0.019588808943604152,-2,5,5,112,2023-04-29,C5
121,17,69,-104,0.03207577906874812,-1,5,5,112,2023-05-06,C5
121,18,70,-103,0.037428426934415976,-1,5,5,112,2023-05-13,C5
121,19,71,-102,0.015329091114138656,-1,5,5,112,2023-05-20,C5
121,20,72,-101,0.015344334651215583,-1,5,5,112,2023-05-27,C5
121,21,73,-100,0.014283398118784232,-1,5,5,112,2023-06-03,C5
121,22,74,-99,0.021512868456724652,-1,5,5,112,2023-06-10,C5
121,23,75,-98,0.01761955526377734,-1,5,5,112,2023-06-17,C5
121,24,76,-97,0.025534910486386536,-1,5,5,112,2023-06-24,C5
121,25,77,-96,0.008164931675661093,-1,5,5,112,2023-07-01,C5
121,26,78,-95,0.02276714717270728,-1,5,5,112,2023-07-08,C5
121,27,79,-94,-0.0021330860171449462,-1,5,5,112,2023-07-15,C5
121,28,80,-93,0.00712174004385753,-1,5,5,112,2023-07-22,C5
121,29,81,-92,-0.0026010407611638253,-1,5,5,112,2023-07-29,C5
121,30,82,-91,-0.03284237918533715,-1,5,5,112,2023-08-05,C5
121,31,83,-90,-0.0433037236502337,-1,5,5,112,2023-08-12,C5
121,32,84,-89,-0.010070269032835966,-1,5,5,112,2023-08-19,C5
121,33,85,-88,-0.017402014868725946,-1,5,5,112,2023-08-26,C5
121,34,86,-87,-0.022707965167119877,-1,5,5,112,2023-09-02,C5
121,35,87,-86,-0.03014058292904825,-1,5,5,112,2023-09-09,C5
121,39,91,-82,0.006082263398709697,-1,5,5,112,2023-10-07,C5
121,40,92,-81,0.006957838399856975,-1,5,5,112,2023-10-14,C5
121,41,93,-80,5.793146910918162e-05,-1,5,5,112,2023-10-21,C5
121,42,94,-79,0.002569491387533363,-1,5,5,112,2023-10-28,C5
121,43,95,-78,0.03607362017275025,-1,5,5,112,2023-11-04,C5
121,44,96,-77,0.03926040031705683,-1,5,5,112,2023-11-11,C5
121,45,97,-76,0.003461045133189998,-1,5,5,112,2023-11-18,C5
121,46,98,-75,0.0032647573627737347,-1,5,5,112,2023-11-25,C5
121,47,99,-74,-0.019018437890112934,-1,5,5,112,2023-12-02,C5
121,48,100,-73,-0.002117645056978,-1,5,5,112,2023-12-09,C5
121,49,101,-72,0.037117348829186665,-1,5,5,112,2023-12-16,C5
121,50,102,-71,0.006828462742703739,-1,5,5,112,2023-12-23,C5
121,51,103,-70,0.07115677534597965,-1,5,5,112,2023-12-30,C5
121,52,104,-69,0.00954794246423718,-1,5,5,112,2024-01-06,C5
121,53,105,-68,0.015947168581989173,-1,5,5,112,2024-01-13,C5
121,54,106,-67,0.04325657074454875,-1,5,5,112,2024-01-20,C5
121,58,110,-63,0.010210429672384481,-1,5,5,112,2024-02-17,C5
121,59,111,-62,-0.028953728001793105,-1,5,5,112,2024-02-24,C5
121,60,112,-61,0.02715412028516423,-1,5,5,112,2024-03-02,C5
121,61,113,-60,0.010526780594097456,-1,5,5,112,2024-03-09,C5
121,62,114,-59,0.0038963420533550605,-1,5,5,112,2024-03-16,C5
121,63,115,-58,0.024373631836732173,-1,5,5,112,2024-03-23,C5
121,64,116,-57,-0.010477152952784334,-1,5,5,112,2024-03-30,C5
121,65,117,-56,-0.05000633203101956,-1,5,5,112,2024-04-06,C5
121,66,118,-55,-0.02171869035448748,-1,5,5,112,2024-04-13,C5
121,67,119,-54,0.0030314125371566033,-1,5,5,112,2024-04-20,C5
121,68,120,-53,-0.0029625878392988587,-1,5,5,112,2024-04-27,C5
121,121,69,0,-0.06405035355278613,1,5,5,112,2025-05-03,C5
121,122,70,1,0.03855942209751439,1,5,5,112,2025-05-10,C5
121,123,71,2,0.009649187042499651,1,5,5,112,2025-05-17,C5
121,124,72,3,0.010330810214287575,1,5,5,112,2025-05-24,C5
121,125,73,4,-0.020357643522365465,1,5,5,112,2025-05-31,C5
121,126,74,5,-0.0037111499176728426,1,5,5,112,2025-06-07,C5
121,127,75,6,0.014559871184301812,1,5,5,112,2025-06-14,C5
121,128,76,7,-0.0036147966923842385,1,5,5,112,2025-06-21,C5
121,129,77,8,-0.008606519620927866,1,5,5,112,2025-06-28,C5
121,130,78,9,0.0026537576099558246,1,5,5,112,2025-07-05,C5
121,131,79,10,-0.0044914681925462795,1,5,5,112,2025-07-12,C5
121,132,80,11,-0.00016123559980397474,1,5,5,112,2025-07-19,C5
121,133,81,12,0.02320946876611245,1,5,5,112,2025-07-26,C5
121,134,82,13,0.004300129122075636,1,5,5,112,2025-08-02,C5
121,135,83,14,0.014736295324682243,1,5,5,112,2025-08-09,C5
121,136,84,15,-0.01296039340704237,1,5,5,112,2025-08-16,C5
121,137,85,16,0.009192793985360794,1,5,5,112,2025-08-23,C5
121,138,86,17,0.0006902883059417744,1,5,5,112,2025-08-30,C5
121,139,87,18,-0.02691508378438604,1,5,5,112,2025-09-06,C5
121,141,89,20,-0.008024540697324768,1,5,5,112,2025-09-20,C5
121,144,92,23,0.023581082901850695,1,5,5,112,2025-10-11,C5
121,145,93,24,0.001465455714077561,1,5,5,112,2025-10-18,C5
121,146,94,25,0.01427875067094704,1,5,5,112,2025-10-25,C5
121,147,95,26,0.00992033217602811,1,5,5,112,2025-11-01,C5
121,148,96,27,0.0073289518729489035,1,5,5,112,2025-11-08,C5
121,149,97,28,-0.009970109933950339,1,5,5,112,2025-11-15,C5
121,150,98,29,-0.02523263768838144,1,5,5,112,2025-11-22,C5
121,151,99,30,0.02039439818858851,1,5,5,112,2025-11-29,C5
121,152,100,31,-0.008765399276867626,1,5,5,112,2025-12-06,C5
121,153,101,32,-5.33699596511894e-05,1,5,5,112,2025-12-13,C5
121,154,102,33,0.010183414531840402,1,5,5,112,2025-12-20,C5
121,155,103,34,0.0059876420621767555,1,5,5,112,2025-12-27,C5
121,156,104,35,-0.015170927010863852,1,5,5,112,2026-01-03,C5
121,157,105,36,0.02012837543604863,1,5,5,112,2026-01-10,C5
121,158,106,37,0.020435917537486817,1,5,5,112,2026-01-17,C5
121,160,108,39,-0.027738462989052637,1,5,5,112,2026-01-31,C5
121,161,109,40,0.00010717587401767176,1,5,5,112,2026-02-07,C5
121,163,111,42,0.0023681679657530166,1,5,5,112,2026-02-21,C5
121,164,112,43,0.002867369444709132,1,5,5,112,2026-02-28,C5
121,165,113,44,0.02359582240939571,1,5,5,112,2026-03-07,C5
121,166,114,45,-0.00011352887816000468,1,5,5,112,2026-03-14,C5
121,167,115,46,0.005292459598844154,1,5,5,112,2026-03-21,C5
121,168,116,47,-0.020601985260369,1,5,5,112,2026-03-28,C5
121,169,117,48,-0.017799305407732512,1,5,5,112,2026-04-04,C5
121,170,118,49,-0.0474356286163168,1,5,5,112,2026-04-11,C5
121,171,119,50,-0.03161711341083927,1,5,5,112,2026-04-18,C5
121,172,120,51,-0.016753973189760026,1,5,5,112,2026-04-25,C5
121,173,69,52,-0.05131586525704876,2,5,5,112,2026-05-02,C5
121,174,70,53,0.023108769799264905,2,5,5,112,2026-05-09,C5
121,175,71,54,0.009572624084825876,2,5,5,112,2026-05-16,C5
121,176,72,55,-0.021613228865315595,2,5,5,112,2026-05-23,C5
121,177,73,56,0.01804574302221064,2,5,5,112,2026-05-30,C5
121,178,74,57,-0.012807931449968349,2,5,5,112,2026-06-06,C5
121,179,75,58,-0.009563344898837239,2,5,5,112,2026-06-13,C5
121,180,76,59,-0.008337787258724036,2,5,5,112,2026-06-20,C5
121,181,77,60,-0.028231560077887616,2,5,5,112,2026-06-27,C5
121,182,78,61,-0.006804195886063451,2,5,5,112,2026-07-04,C5
121,183,79,62,-0.06472580638714799,2,5,5,112,2026-07-11,C5
121,184,80,63,-0.003754575935242088,2,5,5,112,2026-07-18,C5
121,185,81,64,0.0018198947969938206,2,5,5,112,2026-07-25,C5
121,186,82,65,0.003890791476056873,2,5,5,112,2026-08-01,C5
121,187,83,66,0.02078549109660993,2,5,5,112,2026-08-08,C5
121,188,84,67,-0.06627057502123102,2,5,5,112,2026-08-15,C5
121,189,85,68,-0.0042214078273501,2,5,5,112,2026-08-22,C5
121,190,86,69,-0.012495689475405558,2,5,5,112,2026-08-29,C5
121,191,87,70,-0.057559193640592816,2,5,5,112,2026-09-05,C5
135,0,104,-135,-0.10009814924692922,-2,2,2,112,2023-01-07,C6
