g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
99,40,98,-59,0.04914442571023451,14,14,111,2023-10-14,C4
99,41,98,-58,0.05781132177105423,14,14,111,2023-10-21,C4
99,42,98,-57,0.052424920718043055,14,14,111,2023-10-28,C4
99,43,98,-56,0.03398390959748541,14,14,111,2023-11-04,C4
99,44,98,-55,0.01579757826531869,14,14,111,2023-11-11,C4
99,45,98,-54,0.005818769276656449,14,14,111,2023-11-18,C4
99,46,98,-53,0.01291774620728322,14,14,111,2023-11-25,C4
99,47,98,-52,0.02315215028693644,14,14,111,2023-12-02,C4
99,48,98,-51,0.024345476290086748,14,14,111,2023-12-09,C4
99,49,98,-50,0.029302929323179627,14,14,111,2023-12-16,C4
99,50,98,-49,0.02875281776583244,14,14,111,2023-12-23,C4
99,51,98,-48,0.04583408733875513,14,14,111,2023-12-30,C4
99,52,98,-47,0.03662741322462966,14,14,111,2024-01-06,C4
99,53,98,-46,0.0503599357152166,14,14,111,2024-01-13,C4
99,54,98,-45,0.0356677891603536,14,14,111,2024-01-20,C4
99,55,98,-44,0.04477605225845577,14,14,111,2024-01-27,C4
99,58,98,-41,0.05671196815323314,14,14,111,2024-02-17,C4
99,59,98,-40,0.053087038840439846,14,14,111,2024-02-24,C4
99,60,98,-39,-0.01352879645532281,14,14,111,2024-03-02,C4
99,61,98,-38,-0.025778952896345984,14,14,111,2024-03-09,C4
99,62,98,-37,0.007399852521514533,14,14,111,2024-03-16,C4
99,63,98,-36,0.02162894659003641,14,14,111,2024-03-23,C4
99,64,98,-35,0.04960836327210925,14,14,111,2024-03-30,C4
99,65,98,-34,0.08531988703195673,14,14,111,2024-04-06,C4
99,66,98,-33,0.03191145188505802,14,14,111,2024-04-13,C4
99,67,98,-32,0.03471725902902242,14,14,111,2024-04-20,C4
99,68,98,-31,0.09308187229763751,14,14,111,2024-04-27,C4
99,69,98,-30,0.0770317800675058,14,14,111,2024-05-04,C4
99,70,98,-29,0.06466952305879561,14,14,111,2024-05-11,C4
99,71,98,-28,0.06564049474905187,14,14,111,2024-05-18,C4
99,72,98,-27,0.0636163768460946,14,14,111,2024-05-25,C4
99,73,98,-26,0.04947877760113321,14,14,111,2024-06-01,C4
99,74,98,-25,0.025690773305452316,14,14,111,2024-06-08,C4
99,75,98,-24,0.05290602899188315,14,14,111,2024-06-15,C4
99,76,98,-23,0.025052781023101555,14,14,111,2024-06-22,C4
99,77,98,-22,0.058906644343735284,14,14,111,2024-06-29,C4
99,78,98,-21,0.043116636334085585,14,14,111,2024-07-06,C4
99,79,98,-20,0.05089312627526485,14,14,111,2024-07-13,C4
99,80,98,-19,0.10358106501574889,14,14,111,2024-07-20,C4
99,81,98,-18,0.052673606607435586,14,14,111,2024-07-27,C4
99,82,98,-17,0.034413045543462584,14,14,111,2024-08-03,C4
99,83,98,-16,0.014352025163574034,14,14,111,2024-08-10,C4
99,84,98,-15,0.019474620072382792,14,14,111,2024-08-17,C4
99,85,98,-14,0.04399168447950669,14,14,111,2024-08-24,C4
99,86,98,-13,0.03471916269461689,14,14,111,2024-08-31,C4
99,87,98,-12,0.010060327484990975,14,14,111,2024-09-07,C4
99,89,98,-10,0.0342287287693458,14,14,111,2024-09-21,C4
99,90,98,-9,0.05458400269589151,14,14,111,2024-09-28,C4
99,91,98,-8,0.08526691062140473,14,14,111,2024-10-05,C4
99,92,98,-7,0.09668967061988969,14,14,111,2024-10-12,C4
99,93,98,-6,0.056573668895969355,14,14,111,2024-10-19,C4
99,94,98,-5,0.06392088391300149,14,14,111,2024-10-26,C4
99,95,98,-4,0.06626879753179368,14,14,111,2024-11-02,C4
99,96,98,-3,0.04489163621086819,14,14,111,2024-11-09,C4
99,97,98,-2,0.030968887252483045,14,14,111,2024-11-16,C4
99,99,98,0,0.011238579943644057,14,14,111,2024-11-30,C4
99,100,98,1,0.06006948129381566,14,14,111,2024-12-07,C4
99,101,98,2,0.03447832348115293,14,14,111,2024-12-14,C4
99,102,98,3,0.0542646438080973,14,14,111,2024-12-21,C4
99,103,98,4,0.013499516697933645,14,14,111,2024-12-28,C4
99,104,98,5,0.01239908447099633,14,14,111,2025-01-04,C4
99,105,98,6,0.019668581674923497,14,14,111,2025-01-11,C4
99,106,98,7,0.021690721593417076,14,14,111,2025-01-18,C4
99,108,98,9,0.0490231888746529,14,14,111,2025-02-01,C4
99,109,98,10,0.050849421872279935,14,14,111,2025-02-08,C4
99,110,98,11,0.0396158848884558,14,14,111,2025-02-15,C4
99,111,98,12,0.04594997964570756,14,14,111,2025-02-22,C4
99,112,98,13,-0.012822403224491977,14,14,111,2025-03-01,C4
99,113,98,14,-0.007237977938553005,14,14,111,2025-03-08,C4
99,114,98,15,-0.011689695396555915,14,14,111,2025-03-15,C4
99,115,98,16,0.001365985705520655,14,14,111,2025-03-22,C4
99,116,98,17,0.013306783213791256,14,14,111,2025-03-29,C4
99,117,98,18,0.05031503184362392,14,14,111,2025-04-05,C4
99,118,98,19,0.03368656462477349,14,14,111,2025-04-12,C4
99,119,98,20,0.04544997668644134,14,14,111,2025-04-19,C4
99,120,98,21,0.04533685126437911,14,14,111,2025-04-26,C4
99,121,98,22,0.06356475307908549,14,14,111,2025-05-03,C4
99,122,98,23,0.04909707118321584,14,14,111,2025-05-10,C4
99,123,98,24,0.026183890083390848,14,14,111,2025-05-17,C4
99,124,98,25,0.025901756940054737,14,14,111,2025-05-24,C4
99,125,98,26,0.024828258653177573,14,14,111,2025-05-31,C4
99,126,98,27,0.015478122734804752,14,14,111,2025-06-07,C4
99,127,98,28,0.03516552783830393,14,14,111,2025-06-14,C4
99,128,98,29,-0.010711002131417138,14,14,111,2025-06-21,C4
99,129,98,30,0.013569758216052101,14,14,111,2025-06-28,C4
99,130,98,31,0.015148515662611592,14,14,111,2025-07-05,C4
99,131,98,32,0.022490905677284054,14,14,111,2025-07-12,C4
99,132,98,33,0.04577907037593019,14,14,111,2025-07-19,C4
99,133,98,34,0.0020695183750829016,14,14,111,2025-07-26,C4
99,134,98,35,-0.005526910696155296,14,14,111,2025-08-02,C4
99,135,98,36,-0.011877844933771614,14,14,111,2025-08-09,C4
99,136,98,37,0.012815944202665575,14,14,111,2025-08-16,C4
99,137,98,38,-0.007090232331447663,14,14,111,2025-08-23,C4
99,138,98,39,-0.022667856937938706,14,14,111,2025-08-30,C4
99,139,98,40,-0.040421186388364685,14,14,111,2025-09-06,C4
99,140,98,41,-0.0313904265775264,14,14,111,2025-09-13,C4
99,141,98,42,-0.008199128178605661,14,14,111,2025-09-20,C4
99,144,98,45,0.002174133746770869,14,14,111,2025-10-11,C4
99,145,98,46,0.02743896926517999,14,14,111,2025-10-18,C4
99,146,98,47,0.01656896916605808,14,14,111,2025-10-25,C4
99,147,98,48,0.011866975668483413,14,14,111,2025-11-01,C4
99,148,98,49,0.01346648881990333,14,14,111,2025-11-08,C4
99,149,98,50,-0.0063964540939783765,14,14,111,2025-11-15,C4
99,150,98,51,-0.035629628874421254,14,14,111,2025-11-22,C4
99,151,98,52,-0.03425443118305016,14,14,111,2025-11-29,C4
99,152,98,53,-0.029532521069934557,14,14,111,2025-12-06,C4
99,153,98,54,-0.031699032969354786,14,14,111,2025-12-13,C4
99,154,98,55,-0.02656354696175195,14,14,111,2025-12-20,C4
99,155,98,56,-0.023340277412638305,14,14,111,2025-12-27,C4
